Date,Adj Close ^KLSE,Close ^KLSE,High ^KLSE,Low ^KLSE,Open ^KLSE,Volume ^KLSE,date,close
2024-01-19,1486.3699951171875,1486.3699951171875,1486.3699951171875,1477.050048828125,1480.1800537109375,199948900,2024-01-19,1486.3699951171875
2024-01-22,1491.18994140625,1491.18994140625,1493.97998046875,1485.510009765625,1487.3499755859375,234169100,2024-01-22,1491.18994140625
2024-01-23,1496.1099853515625,1496.1099853515625,1500.3900146484375,1490.199951171875,1492.56005859375,202846800,2024-01-23,1496.1099853515625
2024-01-24,1504.0999755859375,1504.0999755859375,1504.43994140625,1497.1600341796875,1497.1600341796875,197527000,2024-01-24,1504.0999755859375
2024-01-26,1506.280029296875,1506.280029296875,1509.3900146484375,1502.8900146484375,1503.449951171875,238367000,2024-01-26,1506.280029296875
2024-01-29,1515.3900146484375,1515.3900146484375,1518.43994140625,1507.8800048828125,1508.1099853515625,211720800,2024-01-29,1515.3900146484375
2024-01-30,1512.75,1512.75,1520.31005859375,1511.8399658203125,1517.75,213783400,2024-01-30,1512.75
2024-01-31,1512.97998046875,1512.97998046875,1516.4000244140625,1509.550048828125,1512.5999755859375,247472800,2024-01-31,1512.97998046875
2024-02-02,1516.5799560546875,1516.5799560546875,1521.22998046875,1508.5,1509.3499755859375,290509400,2024-02-02,1516.5799560546875
2024-02-05,1511.3399658203125,1511.3399658203125,1520.97998046875,1511.3399658203125,1515.9100341796875,200808500,2024-02-05,1511.3399658203125
2024-02-06,1512.97998046875,1512.97998046875,1513.97998046875,1508.989990234375,1510.31005859375,186936700,2024-02-06,1512.97998046875
2024-02-07,1513.1099853515625,1513.1099853515625,1514.050048828125,1510.199951171875,1512.510009765625,174829400,2024-02-07,1513.1099853515625
2024-02-08,1512.3599853515625,1512.3599853515625,1521.1800537109375,1512.3599853515625,1513.18994140625,171566000,2024-02-08,1512.3599853515625
2024-02-09,1512.280029296875,1512.280029296875,1514.719970703125,1509.56005859375,1513.8199462890625,79147200,2024-02-09,1512.280029296875
2024-02-13,1531.3699951171875,1531.3699951171875,1533.1600341796875,1512.6300048828125,1512.6300048828125,181535700,2024-02-13,1531.3699951171875
2024-02-14,1529.3299560546875,1529.3299560546875,1530.949951171875,1521.7900390625,1527.7900390625,152259500,2024-02-14,1529.3299560546875
2024-02-15,1528.3800048828125,1528.3800048828125,1532.6600341796875,1525.3900146484375,1529.2900390625,172624700,2024-02-15,1528.3800048828125
2024-02-16,1533.550048828125,1533.550048828125,1534.530029296875,1529.300048828125,1530.6800537109375,192387100,2024-02-16,1533.550048828125
2024-02-19,1538.6099853515625,1538.6099853515625,1539.25,1530.5799560546875,1533.3499755859375,160694400,2024-02-19,1538.6099853515625
2024-02-20,1555.5899658203125,1555.5899658203125,1555.5899658203125,1537.93994140625,1538.719970703125,268959800,2024-02-20,1555.5899658203125
2024-02-21,1552.4000244140625,1552.4000244140625,1554.949951171875,1547.489990234375,1554.0999755859375,241602800,2024-02-21,1552.4000244140625
2024-02-22,1545.489990234375,1545.489990234375,1551.969970703125,1542.719970703125,1550.7099609375,172375600,2024-02-22,1545.489990234375
2024-02-23,1549.1099853515625,1549.1099853515625,1551.1500244140625,1544.1800537109375,1546.3499755859375,340781400,2024-02-23,1549.1099853515625
2024-02-26,1547.5999755859375,1547.5999755859375,1553.9000244140625,1544.469970703125,1548.9300537109375,314099700,2024-02-26,1547.5999755859375
2024-02-27,1558.800048828125,1558.800048828125,1559.02001953125,1545.1600341796875,1545.52001953125,309551300,2024-02-27,1558.800048828125
2024-02-28,1545.5899658203125,1545.5899658203125,1556.68994140625,1545.5899658203125,1556.300048828125,298350600,2024-02-28,1545.5899658203125
2024-02-29,1551.43994140625,1551.43994140625,1554.7900390625,1544.6700439453125,1547.6199951171875,973066200,2024-02-29,1551.43994140625
2024-03-01,1538.02001953125,1538.02001953125,1556.219970703125,1537.1099853515625,1553.1600341796875,304487800,2024-03-01,1538.02001953125
2024-03-04,1539.27001953125,1539.27001953125,1547.0999755859375,1537.030029296875,1539.0999755859375,234915700,2024-03-04,1539.27001953125
2024-03-05,1536.97998046875,1536.97998046875,1537.9200439453125,1518.8399658203125,1537.9200439453125,292974200,2024-03-05,1536.97998046875
2024-03-06,1531.510009765625,1531.510009765625,1535.199951171875,1527.9200439453125,1532.449951171875,266505400,2024-03-06,1531.510009765625
2024-03-07,1535.8299560546875,1535.8299560546875,1539.5999755859375,1531.699951171875,1531.699951171875,235394700,2024-03-07,1535.8299560546875
2024-03-08,1539.8599853515625,1539.8599853515625,1541.1500244140625,1535.3199462890625,1536.52001953125,334762200,2024-03-08,1539.8599853515625
2024-03-11,1544.7099609375,1544.7099609375,1547.47998046875,1540.77001953125,1542.010009765625,282742100,2024-03-11,1544.7099609375
2024-03-12,1554.56005859375,1554.56005859375,1556.7099609375,1541.3599853515625,1544.949951171875,236872900,2024-03-12,1554.56005859375
2024-03-13,1538.1300048828125,1538.1300048828125,1544.739990234375,1536.760009765625,1543.510009765625,230016100,2024-03-13,1538.1300048828125
2024-03-14,1543.75,1543.75,1543.75,1533.800048828125,1535.5999755859375,226515700,2024-03-14,1543.75
2024-03-15,1552.8299560546875,1552.8299560546875,1552.8299560546875,1535.469970703125,1536.949951171875,499854300,2024-03-15,1552.8299560546875
2024-03-18,1553.6400146484375,1553.6400146484375,1557.3299560546875,1544.3199462890625,1547.449951171875,263219400,2024-03-18,1553.6400146484375
2024-03-19,1544.9599609375,1544.9599609375,1552.0999755859375,1544.9599609375,1551.5899658203125,299513700,2024-03-19,1544.9599609375
2024-03-20,1535.7900390625,1535.7900390625,1546.0,1535.77001953125,1545.06005859375,182483300,2024-03-20,1535.7900390625
2024-03-21,1541.4100341796875,1541.4100341796875,1542.3299560546875,1534.6600341796875,1539.1199951171875,186197400,2024-03-21,1541.4100341796875
2024-03-22,1542.3900146484375,1542.3900146484375,1543.8399658203125,1537.9200439453125,1541.56005859375,153442100,2024-03-22,1542.3900146484375
2024-03-25,1537.5400390625,1537.5400390625,1540.22998046875,1532.72998046875,1540.22998046875,144717400,2024-03-25,1537.5400390625
2024-03-26,1538.4200439453125,1538.4200439453125,1540.510009765625,1532.0699462890625,1536.06005859375,201823400,2024-03-26,1538.4200439453125
2024-03-27,1530.5999755859375,1530.5999755859375,1536.5799560546875,1528.52001953125,1536.510009765625,213452700,2024-03-27,1530.5999755859375
2024-03-29,1536.0699462890625,1536.0699462890625,1542.0,1532.030029296875,1532.1099853515625,197606300,2024-03-29,1536.0699462890625
2024-04-01,1544.02001953125,1544.02001953125,1544.7099609375,1537.0699462890625,1537.5,113539400,2024-04-01,1544.02001953125
2024-04-02,1547.989990234375,1547.989990234375,1550.989990234375,1540.77001953125,1543.530029296875,188490400,2024-04-02,1547.989990234375
2024-04-03,1537.010009765625,1537.010009765625,1548.4200439453125,1537.010009765625,1547.2900390625,185700600,2024-04-03,1537.010009765625
2024-04-04,1553.239990234375,1553.239990234375,1554.3299560546875,1537.25,1538.97998046875,208034400,2024-04-04,1553.239990234375
2024-04-05,1555.25,1555.25,1555.969970703125,1547.9599609375,1551.0699462890625,183477400,2024-04-05,1555.25
2024-04-08,1559.97998046875,1559.97998046875,1560.260009765625,1554.1500244140625,1556.780029296875,136336200,2024-04-08,1559.97998046875
2024-04-09,1553.510009765625,1553.510009765625,1565.5699462890625,1553.4300537109375,1559.9100341796875,148751200,2024-04-09,1553.510009765625
2024-04-12,1551.0400390625,1551.0400390625,1556.6400146484375,1548.27001953125,1554.0899658203125,225170600,2024-04-12,1551.0400390625
2024-04-15,1542.530029296875,1542.530029296875,1548.3399658203125,1542.530029296875,1545.449951171875,242539900,2024-04-15,1542.530029296875
2024-04-16,1535.0,1535.0,1541.5899658203125,1532.489990234375,1541.0799560546875,299007700,2024-04-16,1535.0
2024-04-17,1540.4200439453125,1540.4200439453125,1541.8800048828125,1532.949951171875,1535.050048828125,201296200,2024-04-17,1540.4200439453125
